URL,Arquivo,Linha,Texto,Contexto
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.1.md",103,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.1.md",134,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.1.1.md",13,"Direito Creditório Descontado (Invoice Financing)","os quais ele tenha fornecido consentimento  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.1.1.md",43,"Direito Creditório Descontado (Invoice Financing)","s/OF/pages/17379230#Custo-Efetivo-Total-\(CET\)), [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.1.1.md",73,"Direito Creditório Descontado (Invoice Financing)","ireitos Creditórios Descontados contratada  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.1.1.md",103,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.1.1.md",134,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.2.2.md",15,"Direito Creditório Descontado (Invoice Financing)","os quais ele tenha fornecido consentimento  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.2.2.md",45,"Direito Creditório Descontado (Invoice Financing)","s/OF/pages/17379230#Custo-Efetivo-Total-\(CET\)), [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.2.2.md",75,"Direito Creditório Descontado (Invoice Financing)","ireitos Creditórios Descontados contratada  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.2.2.md",105,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.2.2.md",136,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.3.0.md",13,"Direito Creditório Descontado (Invoice Financing)","os quais ele tenha fornecido consentimento  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.3.0.md",43,"Direito Creditório Descontado (Invoice Financing)","s/OF/pages/17379230#Custo-Efetivo-Total-\(CET\)), [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.3.0.md",73,"Direito Creditório Descontado (Invoice Financing)","ireitos Creditórios Descontados contratada  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.3.0.md",103,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.3.0.md",134,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/download/attachments/10059965/invoiceFinancingsGetContracts.csv?api=v2&download=true","add/openfinance_markdown/Direitos Creditórios Descontados/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.2.md",35,"Fazer download dos exemplos","/dictionary-invoiceFinancingsGetContracts_v2.md)  [Fazer download dos exemplos](https://openfinanceb"
"https://openfinancebrasil.atlassian.net/wiki/download/attachments/10059965/invoiceFinancingsGetContracts.csv?api=v2&download=true","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.0.1.md",35,"Fazer download dos exemplos","/dictionary-invoiceFinancingsGetContracts_v2.md)  [Fazer download dos exemplos](https://openfinanceb"
"https://openfinancebrasil.atlassian.net/wiki/download/attachments/10059965/invoiceFinancingsGetContracts.csv?api=v2&download=true","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.1.md",35,"Fazer download dos exemplos","/dictionary-invoiceFinancingsGetContracts_v2.md)  [Fazer download dos exemplos](https://openfinanceb"
"https://openfinancebrasil.atlassian.net/wiki/download/attachments/10059965/invoiceFinancingsGetContracts.csv?api=v2&download=true","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.1.1.md",35,"Fazer download dos exemplos","/dictionary-invoiceFinancingsGetContracts_v2.md)  [Fazer download dos exemplos](https://openfinanceb"
"https://openfinancebrasil.atlassian.net/wiki/download/attachments/10059965/invoiceFinancingsGetContracts.csv?api=v2&download=true","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.2.2.md",37,"Fazer download dos exemplos","/dictionary-invoiceFinancingsGetContracts_v2.md)  [Fazer download dos exemplos](https://openfinanceb"
"https://openfinancebrasil.atlassian.net/wiki/download/attachments/10059965/invoiceFinancingsGetContracts.csv?api=v2&download=true","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.3.0.md",35,"Fazer download dos exemplos","/dictionary-invoiceFinancingsGetContracts_v2.md)  [Fazer download dos exemplos](https://openfinanceb"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/Direitos Creditórios Descontados/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.2.md",43,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.0.1.md",43,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.1.md",43,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/Empréstimos/old/Informações Gerais - Empréstimos - v2.0.1.md",13,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/Empréstimos/old/Informações Gerais - Empréstimos - v2.0.1.md",44,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/Empréstimos/old/Informações Gerais - Empréstimos - v2.1.0-rc.1.md",13,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/Empréstimos/old/Informações Gerais - Empréstimos - v2.1.0-rc.1.md",44,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/Financiamento/old/Informações Gerais - Financiamento - v2.0.1.md",45,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/Financiamento/old/Informações Gerais - Financiamento - v2.1.0-rc.1.md",45,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.1.1.md",43,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.2.2.md",45,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Ente-Consignante-\(CnpjConsignee\","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.3.0.md",43,"Ente Consignante (CnpjConsignee)","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Ente Consignante (CnpjConsignee)](https://openfin"
"https://openfinancebrasil.atlassian.net/wiki/download/attachments/10059965/invoiceFinancingsGetContractsContractId.csv?api=v2&download=true","add/openfinance_markdown/Direitos Creditórios Descontados/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.2.md",65,"Fazer download dos exemplos","y-invoiceFinancingsGetContractsContractId_v2.md)  [Fazer download dos exemplos](https://openfinanceb"
"https://openfinancebrasil.atlassian.net/wiki/download/attachments/10059965/invoiceFinancingsGetContractsContractId.csv?api=v2&download=true","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.0.1.md",65,"Fazer download dos exemplos","y-invoiceFinancingsGetContractsContractId_v2.md)  [Fazer download dos exemplos](https://openfinanceb"
"https://openfinancebrasil.atlassian.net/wiki/download/attachments/10059965/invoiceFinancingsGetContractsContractId.csv?api=v2&download=true","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.1.md",65,"Fazer download dos exemplos","y-invoiceFinancingsGetContractsContractId_v2.md)  [Fazer download dos exemplos](https://openfinanceb"
"https://openfinancebrasil.atlassian.net/wiki/download/attachments/10059965/invoiceFinancingsGetContractsContractId.csv?api=v2&download=true","add/openfinance_markdown/[DC] Direitos Creditórios Descontados/old/Informações Gerais - [DC] Direitos Creditórios Descontados - v2.1.1.md",65,"Fazer download dos exemplos","y-invoiceFinancingsGetContractsContractId_v2.md)  [Fazer download dos exemplos](https://openfinanceb"
